Nombre	Provincia	Cuenta Individual	Latitud	Longitud	day	month	year
Ara macao	Puntarenas	2	9.072426	-83.66174	29	2	2016
Ara macao	Puntarenas	8	9.796523	-84.59653	1	3	2016
Ara macao	Puntarenas	4	9.705694	-84.6512	17	2	2016
Ara macao	Puntarenas	2	9.760864	-84.59789	1	3	2016
Ara macao	Puntarenas	10	8.535528	-83.30426	24	2	2016
Ara macao	Puntarenas	2	9.779773	-84.62634	12	2	2016
Ara macao	Puntarenas	3	9.756832	-84.61199	10	2	2016
Ara macao	Puntarenas	3	9.796523	-84.59653	13	2	2016
Ara macao	Puntarenas	8	9.808	-84.611	29	2	2016
Ara macao	Puntarenas	10	9.780881	-84.6061	15	2	2016
Ara macao	Puntarenas	12	9.796523	-84.59653	28	2	2016
Ara macao	Puntarenas	4	9.780881	-84.6061	27	2	2016
Ara macao	Puntarenas	2	8.688414	-83.665695	28	2	2016
Ara macao	Puntarenas	6	9.784446	-84.5664	28	2	2016
Ara macao	Puntarenas	1	8.689149	-83.66285	27	2	2016
Ara macao	Puntarenas	2	9.808	-84.611	27	2	2016
Ara macao	Puntarenas	3	9.800148	-84.60559	27	2	2016
Ara macao	Puntarenas	1	8.688414	-83.665695	27	2	2016
Ara macao	Puntarenas	6	8.400766	-83.288765	27	2	2016
Ara macao	Puntarenas	20	9.78299	-84.618416	25	2	2016
Ara macao	Puntarenas	30	9.797792	-84.6182	24	2	2016
Ara macao	Puntarenas	8	9.780881	-84.6061	25	2	2016
Ara macao	Puntarenas	6	9.005553	-83.6124	21	2	2016
Ara macao	Puntarenas	7	9.124507	-83.69788	20	2	2016
Ara macao	Puntarenas	9	8.355116	-83.135284	26	2	2016
Ara macao	Puntarenas	8	9.808	-84.611	26	2	2016
Ara macao	Puntarenas	10	9.784446	-84.5664	25	2	2016
Ara macao	Puntarenas	1	8.688414	-83.665695	25	2	2016
Ara macao	Puntarenas	12	9.784446	-84.5664	25	2	2016
Ara macao	Puntarenas	5	8.690696	-83.662575	26	2	2016
Ara macao	Puntarenas	1	8.511653	-83.2907	17	2	2016
Ara macao	Puntarenas	4	8.52111	-83.39991	17	2	2016
Ara macao	Puntarenas	8	8.52111	-83.39991	16	2	2016
Ara macao	Puntarenas	4	8.52111	-83.39991	17	2	2016
Ara macao	Puntarenas	8	9.777706	-84.63012	18	2	2016
Ara macao	Puntarenas	8	8.52111	-83.39991	16	2	2016
Ara macao	Puntarenas	4	8.689055	-83.47608	15	2	2016
Ara macao	Puntarenas	2	8.963525	-83.45585	15	2	2016
Ara macao	Puntarenas	3	8.688414	-83.665695	24	2	2016
Ara macao	Puntarenas	15	9.135455	-83.72046	22	2	2016
Ara macao	Puntarenas	3	8.400766	-83.288765	23	2	2016
Ara macao	Puntarenas	12	8.400766	-83.288765	24	2	2016
Ara macao	Puntarenas	2	8.643106	-83.72492	21	2	2016
Ara macao	Puntarenas	2	8.643106	-83.72492	20	2	2016
Ara macao	Puntarenas	2	8.800619	-83.613686	20	2	2016
Ara macao	Puntarenas	1	8.869722	-83.4703	5	1	2016
Ara macao	Puntarenas	2	8.6426	-83.72564	20	2	2016
Ara macao	Puntarenas	4	8.800619	-83.613686	20	2	2016
Ara macao	Puntarenas	4	8.6426	-83.72564	21	2	2016
Ara macao	Puntarenas	8	9.574409	-84.601425	25	1	2016
Ara macao	Puntarenas	1	9.800148	-84.60559	10	2	2016
Ara macao	Puntarenas	10	9.647646	-84.65719	8	2	2016
Ara macao	Puntarenas	1	8.511653	-83.2907	17	2	2016
Ara macao	Puntarenas	4	8.689055	-83.47608	15	2	2016
Ara macao	Puntarenas	8	9.777706	-84.63012	18	2	2016
Ara macao	Puntarenas	2	8.963525	-83.45585	15	2	2016
Ara macao	Puntarenas	10	9.647646	-84.65719	8	2	2016
Ara macao	Puntarenas	1	9.561688	-84.52824	20	2	2016
Ara macao	Puntarenas	4	9.756832	-84.61199	21	2	2016
Ara macao	Puntarenas	4	9.756832	-84.61199	21	2	2016
Ara macao	Puntarenas	2	9.569943	-84.59618	5	2	2016
Ara macao	Puntarenas	2	8.964417	-83.58464	20	2	2016
Ara macao	Puntarenas	6	9.808	-84.611	3	2	2016
Ara macao	Puntarenas	6	9.808	-84.611	3	2	2016
Ara macao	Puntarenas	2	9.780881	-84.6061	19	2	2016
Ara macao	Puntarenas	1	9.796523	-84.59653	19	2	2016
Ara macao	Puntarenas	2	9.808	-84.611	19	2	2016
Ara macao	Puntarenas	4	9.780881	-84.6061	19	2	2016
Ara macao	Puntarenas	2	9.820189	-84.60742	2	2	2016
Ara macao	Puntarenas	6	9.808	-84.611	3	2	2016
Ara macao	Puntarenas	4	9.796523	-84.59653	1	2	2016
Ara macao	Puntarenas	8	9.779773	-84.62634	2	2	2016
Ara macao	Puntarenas	3	9.784446	-84.5664	1	2	2016
Ara macao	Puntarenas	6	9.800148	-84.60559	19	2	2016
Ara macao	Puntarenas	5	9.784446	-84.5664	19	2	2016
Ara macao	Puntarenas	2	9.760864	-84.59789	2	2	2016
Ara macao	Puntarenas	2	9.808	-84.611	1	2	2016
Ara macao	Puntarenas	4	9.756832	-84.61199	18	2	2016
Ara macao	Puntarenas	2	9.760864	-84.59789	2	2	2016
Ara macao	Puntarenas	2	9.820189	-84.60742	2	2	2016
Ara macao	Puntarenas	2	9.808	-84.611	1	2	2016
Ara macao	Puntarenas	4	9.796523	-84.59653	1	2	2016
Ara macao	Puntarenas	3	9.784446	-84.5664	1	2	2016
Ara macao	Puntarenas	8	9.779773	-84.62634	2	2	2016
Ara macao	Puntarenas	2	9.820189	-84.60742	2	2	2016
Ara macao	Puntarenas	1	9.796523	-84.59653	19	2	2016
Ara macao	Puntarenas	10	9.705865	-84.66343	18	2	2016
Ara macao	Puntarenas	8	9.705694	-84.6512	18	2	2016
Ara macao	Puntarenas	2	9.796523	-84.59653	18	2	2016
Ara macao	Puntarenas	2	9.820189	-84.60742	31	1	2016
Ara macao	Puntarenas	15	9.808	-84.611	18	2	2016
Ara macao	Puntarenas	2	9.820189	-84.60742	31	1	2016
Ara macao	Puntarenas	3	9.390953	-84.147194	20	1	2016
Ara macao	Puntarenas	4	9.705694	-84.6512	19	2	2016
Ara macao	Puntarenas	2	9.796523	-84.59653	18	2	2016
Ara macao	Puntarenas	2	9.808	-84.611	1	2	2016
Ara macao	Puntarenas	2	9.820189	-84.60742	31	1	2016
Ara macao	Puntarenas	3	9.79978	-84.64709	17	2	2016
Ara macao	Puntarenas	2	9.705865	-84.66343	18	2	2016
Ara macao	Puntarenas	2	9.705694	-84.6512	18	2	2016
Ara macao	Puntarenas	4	9.784446	-84.5664	25	1	2016
Ara macao	Puntarenas	6	8.400766	-83.288765	17	2	2016
Ara macao	Puntarenas	8	9.780881	-84.6061	16	2	2016
Ara macao	Puntarenas	1	9.808	-84.611	20	1	2016
Ara macao	Puntarenas	2	9.764551	-84.62726	18	1	2016
Ara macao	Puntarenas	1	8.378676	-83.29377	11	2	2016
Ara macao	Puntarenas	1	8.378676	-83.29377	10	2	2016
Ara macao	Puntarenas	3	9.780881	-84.6061	14	2	2016
Ara macao	Puntarenas	2	9.379121	-84.06049	5	2	2016
Ara macao	Puntarenas	2	9.780881	-84.6061	4	2	2016
Ara macao	Puntarenas	4	9.87894	-84.70894	13	2	2016
Ara macao	Puntarenas	10	9.780881	-84.6061	15	2	2016
Ara macao	Puntarenas	2	9.068513	-83.6515	15	2	2016
Ara macao	Puntarenas	2	9.068513	-83.6515	15	2	2016
Ara macao	Puntarenas	11	9.743784	-85.013794	14	2	2016
Ara macao	Puntarenas	20	9.746655	-85.01169	13	2	2016
Ara macao	Puntarenas	4	9.417913	-84.16177	14	2	2016
Ara macao	Puntarenas	1	9.756832	-84.61199	3	2	2016
Ara macao	Puntarenas	5	9.705694	-84.6512	1	2	2016
Ara macao	Puntarenas	5	9.705694	-84.6512	1	2	2016
Ara macao	Puntarenas	1	9.756832	-84.61199	2	2	2016
Ara macao	Puntarenas	4	9.796523	-84.59653	10	2	2016
Ara macao	Puntarenas	10	9.779773	-84.62634	11	2	2016
Ara macao	Puntarenas	2	9.780881	-84.6061	10	2	2016
Ara macao	Puntarenas	2	9.764551	-84.62726	18	1	2016
Ara macao	Puntarenas	1	9.808	-84.611	20	1	2016
Ara macao	Puntarenas	5	9.705694	-84.6512	2	2	2016
Ara macao	Puntarenas	10	9.705694	-84.6512	3	2	2016
Ara macao	Puntarenas	10	9.705694	-84.6512	3	2	2016
Ara macao	Puntarenas	10	9.705694	-84.6512	3	2	2016
Ara macao	Puntarenas	5	9.705694	-84.6512	2	2	2016
Ara macao	Puntarenas	8	9.705694	-84.6512	4	2	2016
Ara macao	Puntarenas	8	9.705694	-84.6512	4	2	2016
Ara macao	Puntarenas	4	9.779773	-84.62634	22	1	2016
Ara macao	Puntarenas	4	9.756832	-84.61199	14	2	2016
Ara macao	Puntarenas	1	9.784446	-84.5664	2	2	2016
Ara macao	Puntarenas	1	9.780881	-84.6061	2	2	2016
Ara macao	Puntarenas	2	9.784446	-84.5664	21	1	2016
Ara macao	Puntarenas	4	9.808	-84.611	23	1	2016
Ara macao	Puntarenas	7	9.808	-84.611	21	1	2016
Ara macao	Puntarenas	8	9.386351	-84.143364	13	2	2016
Ara macao	Puntarenas	3	9.780881	-84.6061	29	1	2016
Ara macao	Puntarenas	8	9.808	-84.611	28	1	2016
Ara macao	Puntarenas	2	8.695481	-83.67697	19	1	2016
Ara macao	Puntarenas	4	8.695481	-83.67697	18	1	2016
Ara macao	Puntarenas	4	8.695481	-83.67697	18	1	2016
Ara macao	Puntarenas	2	8.695481	-83.67697	19	1	2016
Ara macao	Puntarenas	7	9.705694	-84.6512	31	1	2016
Ara macao	Puntarenas	7	9.705694	-84.6512	31	1	2016
Ara macao	Puntarenas	6	9.705694	-84.6512	30	1	2016
Ara macao	Puntarenas	6	9.705694	-84.6512	30	1	2016
Ara macao	Puntarenas	5	9.756832	-84.61199	13	2	2016
Ara macao	Puntarenas	3	8.689055	-83.47608	1	2	2016
Ara macao	Puntarenas	10	9.557396	-84.57787	5	2	2016
Ara macao	Puntarenas	5	9.603436	-84.61982	5	2	2016
Ara macao	Puntarenas	6	9.557396	-84.57787	4	2	2016
Ara macao	Puntarenas	1	9.603436	-84.61982	4	2	2016
Ara macao	Puntarenas	6	9.756832	-84.61199	13	2	2016
Ara macao	Puntarenas	3	9.780881	-84.6061	13	2	2016
Ara macao	Puntarenas	3	9.796523	-84.59653	13	2	2016
Ara macao	Puntarenas	3	9.415628	-84.159454	12	2	2016
Ara macao	Puntarenas	10	8.400766	-83.288765	13	2	2016
Ara macao	Puntarenas	12	9.779773	-84.62634	12	2	2016
Ara macao	Puntarenas	1	9.800148	-84.60559	13	1	2016
Ara macao	Puntarenas	2	9.764551	-84.62726	12	2	2016
Ara macao	Puntarenas	2	9.531729	-84.30617	1	2	2016
Ara macao	Puntarenas	1	9.808	-84.611	20	1	2016
Ara macao	Puntarenas	1	9.800148	-84.60559	10	2	2016
Ara macao	Puntarenas	1	9.800148	-84.60559	10	2	2016
Ara macao	Puntarenas	2	9.764551	-84.62726	18	1	2016
Ara macao	Puntarenas	2	9.764551	-84.62726	18	1	2016
Ara macao	Puntarenas	1	9.808	-84.611	20	1	2016
Ara macao	Puntarenas	1	9.808	-84.611	20	1	2016
Ara macao	Puntarenas	2	9.764551	-84.62726	18	1	2016
Ara macao	Puntarenas	2	9.764551	-84.62726	18	1	2016
Ara macao	Puntarenas	6	9.784446	-84.5664	11	2	2016
Ara macao	Puntarenas	8	8.447303	-83.50469	7	2	2016
Ara macao	Puntarenas	2	9.779773	-84.62634	18	1	2016
Ara macao	Puntarenas	3	8.522727	-83.40475	9	1	2016
Ara macao	Puntarenas	2	9.764551	-84.62726	18	1	2016
Ara macao	Puntarenas	2	8.529363	-83.39735	7	1	2016
Ara macao	Puntarenas	1	9.808	-84.611	20	1	2016
Ara macao	Puntarenas	4	8.535528	-83.30426	10	1	2016
Ara macao	Puntarenas	8	8.400766	-83.288765	12	2	2016
Ara macao	Puntarenas	10	9.779773	-84.62634	11	2	2016
Ara macao	Puntarenas	10	9.779773	-84.62634	11	2	2016
Ara macao	Puntarenas	10	9.779773	-84.62634	11	2	2016
Ara macao	Puntarenas	1	9.808	-84.611	20	1	2016
Ara macao	Puntarenas	2	9.820189	-84.60742	9	2	2016
Ara macao	Puntarenas	1	9.800148	-84.60559	10	2	2016
Ara macao	Puntarenas	1	9.808	-84.611	4	2	2016
Ara macao	Puntarenas	2	9.780881	-84.6061	10	2	2016
Ara macao	Puntarenas	4	9.796523	-84.59653	10	2	2016
Ara macao	Puntarenas	1	9.779773	-84.62634	4	2	2016
Ara macao	Puntarenas	1	9.808	-84.611	5	2	2016
Ara macao	Puntarenas	2	9.780881	-84.6061	10	2	2016
Ara macao	Puntarenas	4	9.796523	-84.59653	10	2	2016
Ara macao	Puntarenas	1	8.828122	-83.3152	10	2	2016
Ara macao	Puntarenas	3	9.134689	-83.72073	11	2	2016
Ara macao	Puntarenas	4	9.796523	-84.59653	10	2	2016
Ara macao	Puntarenas	2	9.780881	-84.6061	10	2	2016
Ara macao	Puntarenas	2	9.379121	-84.06049	5	2	2016
Ara macao	Puntarenas	2	9.780881	-84.6061	4	2	2016
Ara macao	Puntarenas	2	9.780881	-84.6061	4	2	2016
Ara macao	Puntarenas	2	9.379121	-84.06049	5	2	2016
Ara macao	Puntarenas	4	9.705865	-84.66343	22	1	2016
Ara macao	Puntarenas	4	9.784446	-84.5664	31	1	2016
Ara macao	Puntarenas	6	9.779773	-84.62634	22	1	2016
Ara macao	Puntarenas	8	9.705865	-84.66343	23	1	2016
Ara macao	Puntarenas	6	8.400766	-83.288765	10	2	2016
Ara macao	Puntarenas	6	8.400766	-83.288765	8	2	2016
Ara macao	Puntarenas	4	8.631499	-83.72606	7	2	2016
Ara macao	Puntarenas	2	8.631499	-83.72606	6	2	2016
Ara macao	Puntarenas	2	8.86905	-83.46911	8	2	2016
Ara macao	Puntarenas	4	8.400766	-83.288765	8	2	2016
Ara macao	Puntarenas	1	9.756832	-84.61199	22	1	2016
Ara macao	Puntarenas	2	8.631499	-83.72606	7	2	2016
Ara macao	Puntarenas	1	9.756832	-84.61199	22	1	2016
Ara macao	Puntarenas	4	9.756832	-84.61199	21	1	2016
Ara macao	Puntarenas	5	8.48025	-83.58934	6	2	2016
Ara macao	Puntarenas	11	9.779773	-84.62634	21	1	2016
Ara macao	Puntarenas	2	9.779773	-84.62634	7	2	2016
Ara macao	Puntarenas	2	9.779773	-84.62634	7	2	2016
Ara macao	Puntarenas	2	9.61223	-84.61079	4	2	2016
Ara macao	Puntarenas	4	9.784446	-84.5664	3	2	2016
Ara macao	Puntarenas	2	8.695481	-83.67697	19	1	2016
Ara macao	Puntarenas	2	8.695481	-83.67697	19	1	2016
Ara macao	Puntarenas	4	8.695481	-83.67697	18	1	2016
Ara macao	Puntarenas	3	9.157409	-83.7477	4	2	2016
Ara macao	Puntarenas	11	8.689055	-83.47608	5	2	2016
Ara macao	Puntarenas	8	8.436376	-83.43588	5	2	2016
Ara macao	Puntarenas	6	8.400766	-83.288765	7	2	2016
Ara macao	Puntarenas	2	9.068513	-83.6515	6	2	2016
Ara macao	Puntarenas	2	9.068513	-83.6515	6	2	2016
Ara macao	Puntarenas	8	8.535528	-83.30426	6	2	2016
Ara macao	Puntarenas	4	8.800619	-83.613686	5	2	2016
Ara macao	Puntarenas	3	8.86905	-83.46911	5	2	2016
Ara macao	Puntarenas	3	8.378676	-83.29377	5	2	2016
Ara macao	Puntarenas	4	9.784446	-84.5664	19	1	2016
Ara macao	Puntarenas	4	8.400766	-83.288765	5	2	2016
Ara macao	Puntarenas	16	9.779773	-84.62634	4	2	2016
Ara macao	Puntarenas	2	9.780881	-84.6061	4	2	2016
Ara macao	Puntarenas	5	9.531051	-84.447075	3	2	2016
Ara macao	Puntarenas	1	9.756832	-84.61199	22	1	2016
Ara macao	Puntarenas	1	9.756832	-84.61199	22	1	2016
Ara macao	Puntarenas	1	9.780881	-84.6061	22	1	2016
Ara macao	Puntarenas	5	9.782128	-84.637924	18	1	2016
Ara macao	Puntarenas	1	9.784446	-84.5664	18	1	2016
Ara macao	Puntarenas	2	9.800148	-84.60559	16	1	2016
Ara macao	Puntarenas	8	9.784446	-84.5664	3	2	2016
Ara macao	Puntarenas	4	9.784446	-84.5664	17	1	2016
Ara macao	Puntarenas	1	9.756832	-84.61199	3	2	2016
Ara macao	Puntarenas	2	9.779773	-84.62634	3	2	2016
Ara macao	Puntarenas	7	9.764551	-84.62726	3	2	2016
Ara macao	Puntarenas	2	9.61223	-84.61079	4	2	2016
Ara macao	Puntarenas	8	9.779773	-84.62634	2	2	2016
Ara macao	Puntarenas	2	9.760864	-84.59789	2	2	2016
Ara macao	Puntarenas	4	9.756832	-84.61199	21	1	2016
Ara macao	Puntarenas	11	9.779773	-84.62634	21	1	2016
Ara macao	Puntarenas	3	9.61223	-84.61079	3	2	2016
Ara macao	Puntarenas	3	9.784446	-84.5664	1	2	2016
Ara macao	Puntarenas	4	9.796523	-84.59653	1	2	2016
Ara macao	Puntarenas	3	8.693394	-83.48247	1	2	2016
Ara macao	Puntarenas	2	9.973923	-84.84355	14	1	2016
Ara macao	Puntarenas	12	8.689055	-83.47608	16	1	2016
Ara macao	Puntarenas	12	9.780881	-84.6061	13	1	2016
Ara macao	Puntarenas	9	9.756832	-84.61199	12	1	2016
Ara macao	Puntarenas	5	9.784446	-84.5664	1	2	2016
Ara macao	Puntarenas	2	9.764551	-84.62726	31	1	2016
Ara macao	Puntarenas	3	9.784446	-84.5664	30	1	2016
Ara macao	Puntarenas	2	9.61223	-84.61079	30	1	2016
Ara macao	Puntarenas	3	9.25347	-83.86707	31	1	2016
Ara macao	Puntarenas	2	9.784446	-84.5664	30	1	2016
Ara macao	Puntarenas	10	9.784446	-84.5664	30	1	2016
Ara macao	Puntarenas	14	9.75549	-84.62697	30	1	2016
Ara macao	Puntarenas	2	9.159945	-83.71056	18	1	2016
Ara macao	Puntarenas	16	9.784446	-84.5664	29	1	2016
Ara macao	Puntarenas	2	9.49845	-84.11789	29	1	2016
Ara macao	Puntarenas	4	9.779773	-84.62634	22	1	2016
Ara macao	Puntarenas	6	9.59161	-84.62288	25	1	2016
Ara macao	Puntarenas	1	9.782128	-84.637924	28	1	2016
Ara macao	Puntarenas	10	8.693141	-83.68807	11	1	2016
Ara macao	Puntarenas	2	8.671762	-83.30573	12	1	2016
Ara macao	Puntarenas	7	8.640992	-83.2273	12	1	2016
Ara macao	Puntarenas	8	9.705694	-84.6512	23	1	2016
Ara macao	Puntarenas	1	9.808	-84.611	26	1	2016
Ara macao	Puntarenas	2	9.779773	-84.62634	25	1	2016
Ara macao	Puntarenas	1	9.780881	-84.6061	26	1	2016
Ara macao	Puntarenas	1	9.808	-84.611	25	1	2016
Ara macao	Puntarenas	2	9.784446	-84.5664	21	1	2016
Ara macao	Puntarenas	1	9.784446	-84.5664	18	1	2016
Ara macao	Puntarenas	8	9.784513	-84.93974	8	1	2016
Ara macao	Puntarenas	1	9.780881	-84.6061	26	1	2016
Ara macao	Puntarenas	3	9.780881	-84.6061	26	1	2016
Ara macao	Puntarenas	4	9.784446	-84.5664	25	1	2016
Ara macao	Puntarenas	8	9.574409	-84.601425	25	1	2016
Ara macao	Puntarenas	1	9.796523	-84.59653	23	1	2016
Ara macao	Puntarenas	2	9.784446	-84.5664	23	1	2016
Ara macao	Puntarenas	1	9.808	-84.611	26	1	2016
Ara macao	Puntarenas	2	9.263483	-83.86027	26	1	2016
Ara macao	Puntarenas	8	9.705865	-84.66343	23	1	2016
Ara macao	Puntarenas	4	9.808	-84.611	23	1	2016
Ara macao	Puntarenas	6	9.779773	-84.62634	22	1	2016
Ara macao	Puntarenas	2	9.808	-84.611	21	1	2016
Ara macao	Puntarenas	6	9.779773	-84.62634	22	1	2016
Ara macao	Puntarenas	8	9.808	-84.611	22	1	2016
Ara macao	Puntarenas	2	9.782128	-84.637924	25	1	2016
Ara macao	Puntarenas	4	9.784446	-84.5664	25	1	2016
Ara macao	Puntarenas	2	9.760864	-84.59789	25	1	2016
Ara macao	Puntarenas	2	9.720096	-85.01807	11	1	2016
Ara macao	Puntarenas	1	9.720096	-85.01807	11	1	2016
Ara macao	Puntarenas	8	9.574409	-84.601425	25	1	2016
Ara macao	Puntarenas	7	9.808	-84.611	21	1	2016
Ara macao	Puntarenas	1	9.780881	-84.6061	26	1	2016
Ara macao	Puntarenas	1	9.780881	-84.6061	26	1	2016
Ara macao	Puntarenas	1	9.780881	-84.6061	26	1	2016
Ara macao	Puntarenas	1	9.808	-84.611	26	1	2016
Ara macao	Puntarenas	5	9.782128	-84.637924	18	1	2016
Ara macao	Puntarenas	2	9.744484	-85.01594	16	1	2016
Ara macao	Puntarenas	6	8.400766	-83.288765	26	1	2016
Ara macao	Puntarenas	1	9.808	-84.611	25	1	2016
Ara macao	Puntarenas	5	8.543749	-83.35411	25	1	2016
Ara macao	Puntarenas	2	9.756832	-84.61199	24	1	2016
Ara macao	Puntarenas	10	8.528048	-83.406586	24	1	2016
Ara macao	Puntarenas	2	9.720096	-85.01807	10	1	2016
Ara macao	Puntarenas	2	9.779773	-84.62634	25	1	2016
Ara macao	Puntarenas	4	9.74533	-85.01723	8	1	2016
Ara macao	Puntarenas	1	9.808	-84.611	25	1	2016
Ara macao	Puntarenas	4	9.784446	-84.5664	17	1	2016
Ara macao	Puntarenas	2	9.779773	-84.62634	25	1	2016
Ara macao	Puntarenas	4	9.761041	-84.62657	16	1	2016
Ara macao	Puntarenas	2	9.800148	-84.60559	16	1	2016
Ara macao	Puntarenas	4	9.705865	-84.66343	22	1	2016
Ara macao	Puntarenas	2	8.525614	-83.40184	23	1	2016
Ara macao	Puntarenas	2	8.582854	-83.49223	23	1	2016
Ara macao	Puntarenas	1	9.780881	-84.6061	23	1	2016
Ara macao	Puntarenas	10	9.431889	-84.165596	15	1	2016
Ara macao	Puntarenas	4	9.780881	-84.6061	22	1	2016
Ara macao	Puntarenas	2	8.718297	-83.63872	23	1	2016
Ara macao	Puntarenas	2	9.068513	-83.6515	21	1	2016
Ara macao	Puntarenas	8	8.694042	-83.6736	22	1	2016
Ara macao	Puntarenas	4	8.528769	-83.40529	22	1	2016
Ara macao	Puntarenas	4	8.721773	-83.475105	18	1	2016
Ara macao	Puntarenas	4	8.721773	-83.475105	17	1	2016
Ara macao	Puntarenas	2	8.721773	-83.475105	19	1	2016
Ara macao	Puntarenas	6	8.62076	-83.73487	21	1	2016
Ara macao	Puntarenas	2	9.780881	-84.6061	20	1	2016
Ara macao	Puntarenas	1	9.75549	-84.62697	20	1	2016
Ara macao	Puntarenas	2	8.695481	-83.67697	19	1	2016
Ara macao	Puntarenas	6	9.779773	-84.62634	19	1	2016
Ara macao	Puntarenas	4	8.695481	-83.67697	18	1	2016
Ara macao	Puntarenas	3	9.777929	-84.63013	19	1	2016
Ara macao	Puntarenas	1	9.779773	-84.62634	19	1	2016
Ara macao	Puntarenas	2	9.756832	-84.61199	19	1	2016
Ara macao	Puntarenas	2	9.796523	-84.59653	19	1	2016
Ara macao	Puntarenas	2	9.756832	-84.61199	19	1	2016
Ara macao	Puntarenas	2	9.406031	-84.157265	19	1	2016
Ara macao	Puntarenas	2	8.525614	-83.40184	11	1	2016
Ara macao	Puntarenas	5	8.721773	-83.475105	15	1	2016
Ara macao	Puntarenas	2	9.800148	-84.60559	9	1	2016
Ara macao	Puntarenas	2	8.721773	-83.475105	16	1	2016
Ara macao	Puntarenas	3	8.651417	-83.44382	14	1	2016
Ara macao	Puntarenas	1	9.756832	-84.61199	19	1	2016
Ara macao	Puntarenas	2	9.796523	-84.59653	19	1	2016
Ara macao	Puntarenas	3	9.761041	-84.62657	19	1	2016
Ara macao	Puntarenas	4	9.796523	-84.59653	18	1	2016
Ara macao	Puntarenas	1	8.828122	-83.3152	17	1	2016
Ara macao	Puntarenas	10	9.63259	-84.61785	17	1	2016
Ara macao	Puntarenas	2	9.784446	-84.5664	15	1	2016
Ara macao	Puntarenas	4	9.780881	-84.6061	16	1	2016
Ara macao	Puntarenas	8	9.779773	-84.62634	16	1	2016
Ara macao	Puntarenas	5	9.780881	-84.6061	16	1	2016
Ara macao	Puntarenas	6	8.685227	-83.70441	12	1	2016
Ara macao	Puntarenas	10	8.400766	-83.288765	16	1	2016
Ara macao	Puntarenas	12	8.689055	-83.47608	16	1	2016
Ara macao	Puntarenas	12	8.689055	-83.47608	16	1	2016
Ara macao	Puntarenas	2	9.780881	-84.6061	14	1	2016
Ara macao	Puntarenas	8	9.75549	-84.62697	14	1	2016
Ara macao	Puntarenas	4	9.808	-84.611	14	1	2016
Ara macao	Puntarenas	4	9.796523	-84.59653	13	1	2016
Ara macao	Puntarenas	2	9.782128	-84.637924	13	1	2016
Ara macao	Puntarenas	10	8.400766	-83.288765	13	1	2016
Ara macao	Puntarenas	9	9.756832	-84.61199	12	1	2016
Ara macao	Puntarenas	9	9.756832	-84.61199	12	1	2016
Ara macao	Puntarenas	8	9.808	-84.611	13	1	2016
Ara macao	Puntarenas	2	9.764551	-84.62726	12	1	2016
Ara macao	Puntarenas	4	9.796523	-84.59653	10	1	2016
Ara macao	Puntarenas	2	9.586733	-84.58906	9	1	2016
Ara macao	Puntarenas	30	9.072426	-83.66174	10	1	2016
Ara macao	Puntarenas	6	8.400766	-83.288765	10	1	2016
Ara macao	Puntarenas	1	9.271514	-83.880745	9	1	2016
Ara macao	Puntarenas	6	9.756832	-84.61199	9	1	2016
Ara macao	Puntarenas	6	9.796523	-84.59653	9	1	2016
Ara macao	Puntarenas	7	9.756832	-84.61199	10	1	2016
Ara macao	Puntarenas	6	8.400766	-83.288765	9	1	2016
Ara macao	Puntarenas	2	9.808	-84.611	8	1	2016
Ara macao	Puntarenas	1	9.739202	-84.63061	3	1	2016
Ara macao	Puntarenas	1	9.787128	-84.925964	5	1	2016
Ara macao	Puntarenas	6	9.787128	-84.925964	7	1	2016
Ara macao	Puntarenas	5	9.787128	-84.925964	6	1	2016
Ara macao	Puntarenas	5	9.787128	-84.925964	6	1	2016
Ara macao	Puntarenas	13	9.787128	-84.925964	5	1	2016
Ara macao	Puntarenas	4	9.586733	-84.58906	7	1	2016
Ara macao	Puntarenas	4	9.586733	-84.58906	6	1	2016
Ara macao	Puntarenas	1	9.780881	-84.6061	7	1	2016
Ara macao	Puntarenas	3	9.779773	-84.62634	2	1	2016
Ara macao	Puntarenas	2	9.626975	-84.628136	3	1	2016
Ara macao	Puntarenas	2	9.780881	-84.6061	7	1	2016
Ara macao	Puntarenas	8	9.764551	-84.62726	6	1	2016
Ara macao	Puntarenas	2	9.780881	-84.6061	6	1	2016
Ara macao	Puntarenas	4	9.796523	-84.59653	6	1	2016
Ara macao	Puntarenas	5	9.796523	-84.59653	2	1	2016
Ara macao	Puntarenas	2	9.65532	-84.657814	2	1	2016
Ara macao	Puntarenas	2	9.661	-84.67061	3	1	2016
Ara macao	Puntarenas	6	9.808	-84.611	6	1	2016
Ara macao	Puntarenas	6	8.400766	-83.288765	6	1	2016
Ara macao	Puntarenas	8	9.562221	-84.58038	5	1	2016
Ara macao	Puntarenas	2	9.153	-83.748	5	1	2016
Ara macao	Puntarenas	2	9.190565	-83.77551	5	1	2016
Ara macao	Puntarenas	2	9.190565	-83.77551	5	1	2016
Ara macao	Puntarenas	2	9.808	-84.611	5	1	2016
Ara macao	Puntarenas	3	9.808	-84.611	6	1	2016
Ara macao	Puntarenas	3	9.072426	-83.66174	4	1	2016
Ara macao	Puntarenas	7	9.787128	-84.925964	4	1	2016
Ara macao	Puntarenas	2	9.796523	-84.59653	4	1	2016
